11,50,501,129,0,0,0
11,50,186,0,39,0,13
11,100,202,0,23,0,0
11,150,199,0,26,0,0
11,200,201,0,23,0,0
11,250,204,0,21,0,0
11,300,211,0,14,0,0
11,350,201,0,24,0,0
11,400,193,0,32,0,0
11,450,211,0,14,0,0
11,500,215,0,10,0,0
11,550,202,0,23,0,0
11,600,204,0,21,0,0
11,650,212,0,13,0,0
11,700,202,0,23,0,0
11,750,198,0,27,0,0
11,800,210,0,15,0,0
11,850,207,0,18,0,0
11,900,192,0,33,0,0
11,950,204,0,21,0,0
11,1000,209,0,16,0,0
11,50,186,0,39,0,13
11,100,202,0,23,0,0
11,150,199,0,26,0,0
11,200,201,0,23,0,0
11,250,204,0,21,0,0
11,300,211,0,14,0,0
11,350,201,0,24,0,0
11,400,193,0,32,0,0
11,450,211,0,14,0,0
11,500,215,0,10,0,0
11,550,202,0,23,0,0
11,600,204,0,21,0,0
11,650,212,0,13,0,0
11,700,202,0,23,0,0
11,750,198,0,27,0,0
11,800,210,0,15,0,0
11,850,207,0,18,0,0
11,900,192,0,33,0,0
11,950,204,0,21,0,0
11,1000,209,0,16,0,0
11,1050,190,0,35,0,0
11,1100,191,0,34,0,0
11,1150,201,0,24,0,0
11,1200,187,0,38,0,0
11,1250,175,0,50,0,0
11,1300,192,0,32,0,0
11,1350,194,0,31,0,0
11,1400,171,0,54,0,0
11,1450,178,0,47,0,0
11,1500,191,0,34,0,0
11,1550,171,0,54,0,0
11,1600,173,0,52,0,0
11,1650,191,0,34,0,0
11,1700,175,0,49,0,0
11,1750,156,0,69,0,0
11,1800,182,0,43,0,0
11,1850,184,0,41,0,0
11,1900,145,0,79,0,0
11,1950,153,0,72,0,0
11,2000,194,0,31,0,0
11,2050,168,0,57,0,0
11,2100,139,0,86,0,0
11,2150,181,0,42,0,0
11,2200,182,0,43,0,0
11,2250,138,0,87,0,0
11,2300,142,0,83,0,0
11,2350,191,0,34,0,0
11,2400,162,0,63,0,0
11,2450,131,0,94,0,0
11,2500,171,0,54,0,0
11,2550,179,0,45,0,0
11,2600,137,0,88,0,0
11,2650,136,0,89,0,0
11,2700,176,0,49,0,0
11,2750,155,0,70,0,0
11,2800,124,0,101,0,0
11,2850,143,0,82,0,0
11,2900,160,0,65,0,0
11,2950,131,0,94,0,0
11,3000,130,0,95,0,0
11,3050,150,0,75,0,0
11,3100,144,0,81,0,0
11,3150,125,0,100,0,0
11,3200,132,0,93,0,0
11,3250,137,0,88,0,0
11,3300,128,0,97,0,0
11,3350,134,0,91,0,0
11,3400,123,0,102,0,0
11,3450,124,0,101,0,0
11,3500,128,0,97,0,0
11,3550,133,0,92,0,0
11,3600,124,0,101,0,0
11,3650,126,0,99,0,0
11,3700,137,0,88,0,0
11,3750,120,0,105,0,0
11,3800,121,0,104,0,0
11,3850,124,0,101,0,0
11,3900,128,0,97,0,0
11,3950,117,0,108,0,0
11,4000,120,0,105,0,0
11,4050,136,0,89,0,0
11,4100,125,0,100,0,0
11,4150,120,0,105,0,0
11,4200,128,0,97,0,0
11,4250,128,0,97,0,0
11,4300,116,0,109,0,0
11,4350,120,0,105,0,0
11,4400,129,0,96,0,0
11,4450,125,0,100,0,0
11,4500,114,0,111,0,0
11,4550,126,0,99,0,0
11,4600,124,0,101,0,0
11,4650,118,0,107,0,0
11,4700,117,0,108,0,0
11,4750,136,0,89,0,0
11,4800,122,0,103,0,0
11,4850,116,0,109,0,0
11,4900,130,0,95,0,0
11,4950,122,0,103,0,0
11,5000,113,0,112,0,0
11,5050,121,0,104,0,0
11,5100,129,0,96,0,0
11,5150,123,0,102,0,0
11,5200,118,0,107,0,0
11,5250,137,0,88,0,0
11,5300,125,0,100,0,0
11,5350,118,0,107,0,0
11,5400,120,0,105,0,0
11,5450,129,0,96,0,0
11,5500,115,0,110,0,0
11,5550,116,0,109,0,0
11,5600,134,0,91,0,0
11,5650,125,0,100,0,0
11,5700,117,0,108,0,0
11,5750,127,0,98,0,0
11,5800,128,0,97,0,0
11,5850,116,0,109,0,0
11,5900,118,0,107,0,0
11,5950,128,0,97,0,0
11,6000,126,0,99,0,0
11,6050,113,0,112,0,0
11,6100,128,0,97,0,0
11,6150,126,0,99,0,0
11,6200,117,0,107,0,0
11,6250,117,0,108,0,0
11,6300,138,0,87,0,0
11,6350,125,0,100,0,0
11,6400,116,0,109,0,0
11,6450,132,0,91,0,0
11,6500,121,0,104,0,0
11,6550,112,0,113,0,0
11,6600,119,0,106,0,0
11,6650,129,0,96,0,0
11,6700,120,0,105,0,0
11,6750,119,0,106,0,0
11,6800,136,0,89,0,0
11,6850,125,0,100,0,0
11,6900,117,0,108,0,0
11,6950,124,0,101,0,0
11,7000,128,0,97,0,0
11,7050,117,0,108,0,0
11,7100,116,0,109,0,0
11,7150,134,0,91,0,0
11,7200,125,0,100,0,0
11,7250,116,0,109,0,0
11,7300,127,0,98,0,0
11,7350,127,0,98,0,0
11,7400,114,0,111,0,0
11,7450,118,0,107,0,0
11,7500,131,0,94,0,0
11,7550,122,0,103,0,0
11,7600,115,0,110,0,0
11,7650,131,0,94,0,0
11,7700,121,0,104,0,0
11,7750,115,0,110,0,0
11,7800,122,0,103,0,0
11,7850,133,0,92,0,0
11,7900,122,0,103,0,0
11,7950,119,0,106,0,0
11,8000,135,0,90,0,0
11,8050,120,0,105,0,0
11,8100,118,0,107,0,0
11,8150,119,0,106,0,0
11,8200,128,0,97,0,0
11,8250,117,0,108,0,0
11,8300,118,0,107,0,0
11,8350,134,0,91,0,0
11,8400,125,0,100,0,0
11,8450,120,0,105,0,0
11,8500,127,0,98,0,0
11,8550,128,0,97,0,0
11,8600,116,0,109,0,0
11,8650,120,0,105,0,0
11,8700,129,0,96,0,0
11,8750,125,0,100,0,0
11,8800,114,0,111,0,0
11,8850,126,0,99,0,0
11,8900,124,0,101,0,0
11,8950,118,0,107,0,0
11,9000,117,0,108,0,0
11,9050,136,0,89,0,0
11,9100,122,0,103,0,0
11,9150,116,0,109,0,0
11,9200,130,0,95,0,0
11,9250,122,0,103,0,0
11,9300,113,0,112,0,0
11,9350,121,0,104,0,0
11,9400,129,0,96,0,0
11,9450,123,0,102,0,0
11,9500,118,0,107,0,0
11,9550,137,0,88,0,0
11,9600,125,0,100,0,0
11,9650,118,0,107,0,0
11,9700,120,0,105,0,0
11,9750,129,0,96,0,0
11,9800,115,0,110,0,0
11,9850,116,0,109,0,0
11,9900,134,0,91,0,0
11,9950,125,0,100,0,0
11,10000,117,0,108,0,0
11,50,186,0,39,0,13
11,100,202,0,23,0,0
11,150,199,0,26,0,0
11,200,201,0,23,0,0
11,250,204,0,21,0,0
11,300,211,0,14,0,0
11,350,201,0,24,0,0
11,400,193,0,32,0,0
11,450,211,0,14,0,0
11,500,215,0,10,0,0
11,550,202,0,23,0,0
11,600,204,0,21,0,0
11,650,212,0,13,0,0
11,700,202,0,23,0,0
11,750,198,0,27,0,0
11,800,210,0,15,0,0
11,850,207,0,18,0,0
11,900,192,0,33,0,0
11,950,204,0,21,0,0
11,1000,209,0,16,0,0
11,1050,190,0,35,0,0
11,1100,191,0,34,0,0
11,1150,201,0,24,0,0
11,1200,187,0,38,0,0
11,1250,175,0,50,0,0
11,1300,192,0,32,0,0
11,1350,194,0,31,0,0
11,1400,171,0,54,0,0
11,1450,178,0,47,0,0
11,1500,191,0,34,0,0
11,1550,171,0,54,0,0
11,1600,173,0,52,0,0
11,1650,191,0,34,0,0
11,1700,175,0,49,0,0
11,1750,156,0,69,0,0
11,1800,182,0,43,0,0
11,1850,184,0,41,0,0
11,1900,145,0,79,0,0
11,1950,153,0,72,0,0
11,2000,194,0,31,0,0
11,2050,168,0,57,0,0
11,2100,139,0,86,0,0
11,2150,181,0,42,0,0
11,2200,182,0,43,0,0
11,2250,138,0,87,0,0
11,2300,142,0,83,0,0
11,2350,191,0,34,0,0
11,2400,162,0,63,0,0
11,2450,131,0,94,0,0
11,2500,171,0,54,0,0
11,2550,179,0,45,0,0
11,2600,137,0,88,0,0
11,2650,136,0,89,0,0
11,2700,176,0,49,0,0
11,2750,155,0,70,0,0
11,2800,124,0,101,0,0
11,2850,143,0,82,0,0
11,2900,160,0,65,0,0
11,2950,131,0,94,0,0
11,3000,130,0,95,0,0
11,3050,150,0,75,0,0
11,3100,144,0,81,0,0
11,3150,125,0,100,0,0
11,3200,132,0,93,0,0
11,3250,137,0,88,0,0
11,3300,128,0,97,0,0
11,3350,134,0,91,0,0
11,3400,123,0,102,0,0
11,3450,124,0,101,0,0
11,3500,128,0,97,0,0
11,3550,133,0,92,0,0
11,3600,124,0,101,0,0
11,3650,126,0,99,0,0
11,3700,137,0,88,0,0
11,3750,120,0,105,0,0
11,3800,121,0,104,0,0
11,3850,124,0,101,0,0
11,3900,128,0,97,0,0
11,3950,117,0,108,0,0
11,4000,120,0,105,0,0
11,4050,136,0,89,0,0
11,4100,125,0,100,0,0
11,4150,120,0,105,0,0
11,4200,128,0,97,0,0
11,4250,128,0,97,0,0
11,4300,116,0,109,0,0
11,4350,120,0,105,0,0
11,4400,129,0,96,0,0
11,4450,125,0,100,0,0
11,4500,114,0,111,0,0
11,4550,126,0,99,0,0
11,4600,124,0,101,0,0
11,4650,118,0,107,0,0
11,4700,117,0,108,0,0
11,4750,136,0,89,0,0
11,4800,122,0,103,0,0
11,4850,116,0,109,0,0
11,4900,130,0,95,0,0
11,4950,122,0,103,0,0
11,5000,113,0,112,0,0
11,5050,121,0,104,0,0
11,5100,129,0,96,0,0
11,5150,123,0,102,0,0
11,5200,118,0,107,0,0
11,5250,137,0,88,0,0
11,5300,125,0,100,0,0
11,5350,118,0,107,0,0
11,5400,120,0,105,0,0
11,5450,129,0,96,0,0
11,5500,115,0,110,0,0
11,5550,116,0,109,0,0
11,5600,134,0,91,0,0
11,5650,125,0,100,0,0
11,5700,117,0,108,0,0
11,5750,127,0,98,0,0
11,5800,128,0,97,0,0
11,5850,116,0,109,0,0
11,5900,118,0,107,0,0
11,5950,128,0,97,0,0
11,6000,126,0,99,0,0
11,6050,113,0,112,0,0
11,6100,128,0,97,0,0
11,6150,126,0,99,0,0
11,6200,117,0,107,0,0
11,6250,117,0,108,0,0
11,6300,138,0,87,0,0
11,6350,125,0,100,0,0
11,6400,116,0,109,0,0
11,6450,132,0,91,0,0
11,6500,121,0,104,0,0
11,6550,112,0,113,0,0
11,6600,119,0,106,0,0
11,6650,129,0,96,0,0
11,6700,120,0,105,0,0
11,6750,119,0,106,0,0
11,6800,136,0,89,0,0
11,6850,125,0,100,0,0
11,6900,117,0,108,0,0
11,6950,124,0,101,0,0
11,7000,128,0,97,0,0
11,7050,117,0,108,0,0
11,7100,116,0,109,0,0
11,7150,134,0,91,0,0
11,7200,125,0,100,0,0
11,7250,116,0,109,0,0
11,7300,127,0,98,0,0
11,7350,127,0,98,0,0
11,7400,114,0,111,0,0
11,7450,118,0,107,0,0
11,7500,131,0,94,0,0
11,7550,122,0,103,0,0
11,7600,115,0,110,0,0
11,7650,131,0,94,0,0
11,7700,121,0,104,0,0
11,7750,115,0,110,0,0
11,7800,122,0,103,0,0
11,7850,133,0,92,0,0
11,7900,122,0,103,0,0
11,7950,119,0,106,0,0
11,8000,135,0,90,0,0
11,8050,120,0,105,0,0
11,8100,118,0,107,0,0
11,8150,119,0,106,0,0
11,8200,128,0,97,0,0
